key,Sentence,checked
1003,"జెబి మురళీకృష్ణ దర్శకత్వం వహించిన  ఈ మూవీలో శ్రీనివాసరెడ్డి హీరోగా, సిద్ది ఇద్నాని హీరోయిన్ గా చేసింది.
",0
1004,"ముందు స్టోరీ ఏంటో చూద్దాం.
",0
1005,"వరుణ్‌ (శ్రీనివాస్‌ రెడ్డి), పల్లవి (సిద్ధి ఇద్నాని) ప్రేమించి పెళ్లి చేసుకున్న జంట.
",0
1006,"పెళ్లి తరువాత మనస్పర్థల కారణంగా ఇద్దరి మధ్య దూరం పెరుగుతుంది.
",0
1007,"ఇక కలిసి జీవించలేం అని నిర్ణయించుకున్న వరుణ్‌, పల్లవిలు విడాకుల తీసుకోవాలని నిర్ణయించుకుంటారు.
",0
1008,"99 జంటలకు విడాకులు ఇప్పించిన ఫేమస్‌ లాయర్‌ హరిశ్చంద్ర ప్రసాద్‌ (పోసాని కృష్ణమురళీ) వీరికి విడాకులు ఇప్పించి వంద మందికి విడాకులు ఇప్పించిన లాయర్‌ గా గిన్నిస్‌ రికార్డ్ సాధించాలనుకుంటాడు.
",0
1009,"కానీ వరుణ్‌, పల్లవికి విడాకులు రాకముందే హరిశ్చంద్ర ప్రసాద్‌ ఓ యాక్సిడెంట్‌లో భార్యతో సహా చనిపోతాడు.
",0
1010,"చేసిన పాపల కారణంగా ఆత్మగా మారిన హరిశ్చంద్ర ప్రసాద్ భార్యకు దూరమవుతాడు.
",0
1011,"తిరిగి తన భార్యను కలుసుకోవాలంటే వరుణ్‌, పల్లవిలను ఒక్కటి చేయమని దేవుడు(సుమన్‌) కండిషన్ పెడతాడు.
",0
1012,"దీంతో తిరిగి భూలోకంలోకి వచ్చిన హరిశ్చంద్రప్రసాద్‌ ఏం చేశాడు.
",0
1013,"? వరుణ్‌ శరీరంలోకి పల్లవి ఆత్మను, పల్లవి శరీరంలోకి వరుణ్‌ ఆత్మని ఎందుకు మార్చాల్సి వచ్చింది.
",0
1014,"? చివరకు వరుణ్‌, పల్లవిలు ఒక్కటయ్యారా  లేదా.
",0
1015,"? అన్నదే మిగతా కథ.
",0
1016,"కమెడియన్‌గా మంచి ఇమేజ్‌ ఉన్న శ్రీనివాస్‌ రెడ్డి హీరోగానూ తన ఇమేజ్‌కు తగ్గ కథలను మాత్రమే ఎంచుకుంటూ వస్తున్నాడు.
",0
1017,"జంబ లకిడి పంబ సినిమాలోనూ అదే ఫార్ములాను కంటిన్యూ చేశాడు.
",0
1018,"కొన్ని సీన్స్‌ లో లవర్ భాయ్‌లా కనిపించే ప్రయత్నం చేసినా పెద్దగా వర్క్‌ అవుట్ కాలేదు.
",0
1019,"కామెడీ పరంగా మాత్రం తనదైన స్టైల్‌లో ఆకట్టుకున్నాడు.
",0
1020,"హీరోయిన్‌గా పరిచయం అయిన సిద్ధి ఇద్నాని మంచి నటన కనబరించారు.
",0
1021,"చాలా సీన్స్‌ లో శ్రీనివాస్‌ రెడ్డిని డామినేట్‌ చేశారు.
",0
1022,"ముఖ్యంగా వరుణ్ ఆత్మ తనలోకి వచ్చిన తరువాత వచ్చే సీన్స్‌ లో చాలా ఈజ్‌తో నటించి ఆకట్టుకున్నారు.
",0
1023,"సినిమాలో మరో కీలక పాత్రలో పోసాని కృష్ణమురళి.
",0
1024,"తనకు అలవాటైన పాత్రలో పోసాని మరోసారి మంచి నటన కనబరిచారు.
",0
1025,"ఇతర నటీనటులకు పెద్దగా చెప్పుకోదగ్గ పాత్రలు దక్కలేదు.
",0
1026,"జంబ లకిడి పంబ లాంటి ఈవీవీ గారి క్లాసిక్ కి దరిదాపులోకి కూడా వెళ్లలేకపోయింది ఈ సినిమా.
",0
1027,"ఆడ మగ తారుమారు కావడం అనే పాయింట్ మీద బోలెడు కామెడీకి అవకాశం ఉన్నా దర్శకుడు దాన్ని అర్థం లేని కథనంతో పూర్తిగా వృధా చేసుకున్నాడు.
",0
1028,"ముఖ్యంగా ఫస్ట్‌ హాఫ్‌లో హీరో హీరోయిన్ల మధ్య జరిగే గొడవలు ఏ మాత్రం ఆసక్తికరంగా లేకుండా టీవీ సీరియల్‌ సాగటం ప్రేక్షకులను విసిగిస్తుంది.
",0
1029,"కామెడీ సినిమా అనుకొని థియేటర్లకు వచ్చిన ప్రేక్షకులకు హర్రర్‌ కామెడీ, ఎమోషనల్‌ డ్రామాలను చూపించటం కూడా కాస్త ఇబ్బంది పెడుతుంది.
",0
1030,"హీరో హీరోయిన్ల శరీరాలు మారిన తరువాత కూడా కథనం ఆసక్తికరంగా సాగలేదు.
",0
1031,"సెకండ్‌హాఫ్‌ లో మరింతగా కామెడీ పండించే అవకాశాలు ఉన్నా.
",0
1032,"దర్శకుడు ఎక్కువగా ఎమోషనల్ డ్రామాగా మీద దృష్టి పెట్టడం, కామెడీ ఆశించే ప్రేక్షకులకు నిరాశకలిగిస్తుంది.
",0
